chr	start	end	name	label	original_species	tissue_positive	P300_vInpt_fbrain	P300_mbrain	H3K27ac_vInptt_fbrain	P300_vInpt_fbrain2	H3K27ac_vInpt_cbellum	H3K27me3_vInpt_cbellum	H3k4me1_vInpt_cbellum	H3k4me3_vInpt_cbellum	H3k27ac_vInpt_cortex	H3k4me1_vInpt_cortex	H3k4me3_vInpt_cortex	H3k04me1_vInpt_wbrain	H3k04me3_vInpt_wbrain	H3k09me3_vInpt_wbrain	H3k27ac_vInpt_wbrain	H3k27me3_vInpt_wbrain	H3k36me3_vInpt_wbrain	Pol2_vInpt_wbrain
chr4	131631431	131635142	element80	0	Mouse	bloodvessels	-0.00407318	0.156737	0.0217069	-0.0210637	-0.0505439	-0.0544967	-0.0577305	0.619514	0.0696628	0.0300486	0.104116	-0.00511063	-0.0335059	-0.0386912	-0.0912053	0.0199325	-0.0561055	-0.0905428
chr4	132672507	132674339	element334	0	Mouse	.	-0.0481137	0.0419758	0.024988	0.0179711	0.00245466	-0.0164066	0.396267	-0.0412219	0.375537	0.0269812	-0.127143	2.00075	-0.093328	-0.0234019	0.442979	-0.0307305	-0.049271	-0.0359856
chr4	133284966	133286220	element569	0	Human	heart	0.0540389	0.142063	0.328786	0.05781	0.0516282	-0.105402	0.445496	-0.054751	0.192124	0.170012	-0.0529822	0.482162	0.0522265	-0.0581533	7.11669	-0.0796124	-0.056562	-0.0619009
chr4	134026014	134029892	element2043	0	Human	.	-0.0337119	0.123037	0.136276	-0.0443333	-0.0798064	-0.0668058	-0.0636336	-0.0899656	0.298353	0.339005	-0.023602	-0.0291727	0.828508	-0.0480343	0.883107	-0.0404324	0.981162	-0.0285939
chr4	134761760	134763122	element23	0	Mouse	.	-0.0304177	0.109217	-0.00929427	-0.0255667	0.0197538	0.0852079	0.365052	0.0295232	-0.060283	0.00821235	-0.00885692	2.02444	1.23337	-0.00242342	-0.067716	0.470296	-0.0518295	-0.113042
chr4	139386689	139388293	element1702	0	Human	midbrain(mesencephalon)	-0.0414512	0.082003	-0.002124	0.0339335	-0.00501176	0.0115695	-0.00756479	-0.0417113	-0.0260345	-0.0134721	-0.0182414	0.0273043	0.565593	-0.0497461	-0.036697	1.18791	-0.0583993	-0.0733159
chr4	139566833	139568188	element484	0	Mouse	.	-0.0463615	0.0438244	0.0100132	-0.0619069	0.0073423	-0.00279035	-0.0350858	-0.0793535	-0.0448229	-0.00472854	-0.0826722	0.112977	-0.066943	-0.00991311	-0.000677107	-0.0538781	-0.0575653	-0.112834
chr4	139774060	139775558	element8	0	Mouse	.	0.183004	0.317129	0.131578	0.111929	0.0862606	-0.0271005	0.398064	-0.0679271	0.0510493	0.0360236	-0.0423792	1.50959	-0.107494	-0.0425579	1.07664	-0.0654376	-0.0701079	-0.136846
chr4	141092676	141093774	element316	0	Mouse	.	0.0364415	0.054082	0.581216	-0.0127601	0.178989	-0.0276832	-0.116708	8.33331	0.449573	-0.0609122	7.56986	-0.0261251	13.2384	-0.0277329	3.68661	-0.0151488	-0.0403815	0.014915
chr4	148082233	148083305	element241	0	Human	cranialnerve	-0.024869	0.0553937	-0.00157928	-0.0444099	-0.0337617	-0.00372327	-0.0478572	-0.0478572	-0.0702553	-0.0634592	-0.0702553	0.028747	-0.0542573	-0.0173479	-0.0537076	-3.03e-05	-0.0217073	0.0585614
chr4	148118423	148118970	element417	0	Human	.	-0.00441823	0	-0.00371188	0.0400333	-0.0443427	0.0113402	-0.0263053	-0.0682086	-0.0760235	-0.0220924	-0.0667859	-0.0605896	-0.0912908	-0.0819049	-0.0930326	-0.00327298	-0.0400444	-0.0729386
chr4	148230061	148234440	element2094	0	Human	hindbrain(rhombencephalon)	0.0372539	0.0949248	0.179385	0.0543301	-0.0265863	0.00611702	-0.0199322	-0.0551145	-0.063185	-0.0362879	-0.0823791	0.657315	-0.0597482	-0.0341203	0.00998071	0.00757273	-0.0310403	-0.0864512
chr4	148250217	148250768	element389	0	Human	heart	-0.0245827	0.261346	0.00335508	0.0038902	-0.0885537	-0.0255031	-0.0381664	-0.057533	-0.0762676	-0.0472915	-0.101715	0.823517	-0.0923731	-0.0339612	0.127212	-0.0251452	-0.0874159	0.0251235
chr4	148271337	148272328	element361	0	Human	.	-0.0527073	0.179766	-0.00808761	-0.0527073	-0.0328464	-0.0150891	-0.0632648	-0.0758755	-0.0461817	-0.0678996	-0.0616582	-0.0248989	-0.111908	-0.0405017	-0.119073	-0.0387829	-0.0380231	-0.0834
chr4	148295613	148296681	element289	0	Human	neuraltube	0.0279645	0.0556011	0.00176417	0.00807807	-0.0411006	0.00135876	-0.0772926	-0.0907172	-0.0842546	-0.00860941	-0.0197336	0.498171	-0.0679792	-0.0214769	-0.0299917	0.0735542	-0.0662678	-0.0837234
chr4	148418158	148419242	element677	0	Human	.	0.0222965	0	-0.00676142	-0.0489195	-0.0658095	-0.0319174	-0.0481927	-0.0706441	-0.0638007	-0.0520856	-0.0708185	-0.082417	-0.0814524	-0.0503308	-0.0713909	-0.0689822	-0.0393308	-0.088684
chr4	153767271	153771234	element1912	0	Human	heart	-0.00870179	0.083986	-0.00489793	-0.000909198	0.0141591	0.00205594	-0.0195348	-0.0532595	0.322652	-0.0143734	-0.0798587	1.11921	-0.0931218	-0.0272708	-0.0840185	-0.0202745	-0.0358615	-0.0781915
chr4	153830403	153831276	element705	0	Human	hindbrain(rhombencephalon)	0.0129704	0.119376	-0.0102648	-0.0317202	-0.014537	0.0105069	-0.0628205	-0.0765495	-0.0295717	-0.0526653	-0.0752433	0.075733	-0.026968	-0.0133687	0.0151067	-0.0245916	-0.00152009	-0.00248716
chr4	154608788	154610276	element318	0	Mouse	heart	-0.0353663	0.114734	0.906	0.00174917	0.733186	-0.0951413	0.360639	-0.00207847	6.22247	0.211686	-0.0100725	1.28957	-0.0810398	-0.0742617	0.819525	-0.0638822	-0.105657	-0.0626179
chr5	5007239	5009906	element49	0	Mouse	midbrain(mesencephalon)	0.0535074	0.165323	-0.0102498	-0.0269531	-0.0480162	-0.0189678	-0.0433057	-0.0562002	-0.00990753	0.0079201	-0.0445814	0.567055	0.0310097	-0.00333855	0.412156	-0.0168826	-0.0144421	-0.0350758
chr5	12505539	12509076	element832	0	Mouse	branchialarch,ear,nose	0.00223285	0.0839446	-0.00754346	-0.0289414	-0.038721	-0.0229561	-0.027311	-0.0411937	-0.0118255	0.153461	-0.00458605	-0.0405255	-0.0544858	-0.0272542	-0.0169068	-0.0448052	-0.0360014	-0.0291754
chr5	19584950	19588606	element43	0	Mouse	branchialarch,facialmesenchyme	-0.0571352	0.0162423	-0.0128145	-0.0395644	-0.0597272	-0.0221749	-0.0444124	-0.0633293	0.00157134	0.00367038	-0.0423585	-0.0439721	-0.0532134	-0.0129999	-0.0445653	-0.0443157	-0.0169474	-0.0623065
chr5	19999592	20000707	element389	0	Mouse	ear	0.00144653	0.00346173	-0.019648	-0.0454863	-0.0190662	-0.0270783	-0.0029426	-0.0553991	0.837453	0.263935	-0.0889307	0.024499	-0.0621502	-0.0315407	-0.0127351	-0.0220742	-0.0213583	-0.0627735
chr5	20455841	20456804	element390	0	Mouse	.	0.0565175	0.0286736	0.0354047	-0.0255706	-0.0606407	-0.0540411	-0.0566934	0.538232	0.0563161	-0.00236208	0.786602	-0.0561759	0.446982	-0.0646978	-0.0150105	-0.0349228	-0.071946	-0.0840328
chr5	21001718	21003173	element391	0	Mouse	.	0.00568417	0.0542805	-0.00123915	0.026337	-0.0156159	-0.0221618	0.00790117	-0.0471208	-0.0109847	0.0171129	-0.0691725	-0.0523989	-0.0578958	-0.0192998	0.0278796	-0.02992	-0.0391128	-0.044532
chr5	23847456	23851575	element1908	0	Human	.	-0.0193178	0.168892	0.227392	-0.00497856	0.00676988	-0.0182848	0.575431	-0.0724868	-0.0163557	0.0184123	-0.11434	0.924578	-0.0501258	-0.032175	7.91726	-0.0268025	-0.0239691	-0.0223736
chr5	24236372	24237661	element394	0	Mouse	eye,midbrain(mesencephalon)	-0.0143428	0.0829229	0.0150273	-0.0312882	-0.00694065	0.0191229	0.0527262	-0.0726003	0.00979758	0.00211233	0.0242061	0.208541	1.01057	-0.0145125	-0.103839	1.27	-0.0703056	-0.0400182
chr5	24514413	24517359	element2200	0	Human	.	-0.0270223	0.137571	0.0252429	0.00203604	-0.0201414	-0.0420891	0.414586	-0.084631	-0.0542385	0.0318868	-0.104586	0.96886	-0.137211	-0.0493339	-0.10867	-0.0564061	-0.122396	-0.112062
chr5	28505463	28506962	element1418	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon)	-0.0372341	0.158459	-0.00585949	-0.0418182	-0.015356	-0.0184908	-0.0414735	-0.0970928	-0.0521313	-0.0493529	-0.0445106	-0.0392102	-0.133663	-0.0386225	-0.030321	0.0840866	-0.0775309	-0.0982489
chr5	28730295	28731422	element1268	0	Human	limb	-0.0100281	0.149904	-0.00909214	-0.054192	0.0231625	-0.00757498	0.170094	-0.0686871	-0.0205988	0.00775461	-0.0533126	-0.0844439	-0.0599399	-0.0266213	0.0605255	-0.0165586	-0.0143431	0.0302814
chr5	30916389	30919295	element1885	0	Human	.	-0.025179	0.0817378	-0.0131254	-0.0397652	0.0238669	-0.00805658	0.790252	-0.0790516	-0.00675246	-4.01e-06	-0.0761286	0.066216	-0.049306	-0.0105756	-0.0100966	-0.00147736	-0.00440513	-0.029264
chr5	32368072	32369512	element1664	0	Human	.	0.014248	0	-0.0224936	-0.0480662	-0.0345297	-0.0240758	-0.0323153	-0.110304	0.00574742	0.250426	-0.0846955	-0.0267568	-0.0715761	-0.0406387	-0.0176698	-0.0370377	-0.0146392	-0.00274915
chr5	32368077	32369545	element135	0	Mouse	.	0.013091	0	-0.0231124	-0.0480346	-0.0338269	-0.0239115	-0.0333727	-0.109874	0.00380813	0.250426	-0.0849097	-0.0241617	-0.0719111	-0.0396667	-0.0167987	-0.0380315	-0.0148791	-0.00150986
chr5	38209891	38210884	element425	0	Mouse	neuraltube	-0.0374201	0.134552	-0.00784452	-0.0317435	0.0105768	0.00173504	-0.0165814	-0.0567758	-0.0242623	-0.013992	-0.0589703	-0.0533834	-0.0208025	-0.0119507	-0.0593946	1.28551	-0.0241598	-0.0838946
chr5	38216908	38220459	element426	0	Mouse	branchialarch,ear,eye,facialmesenchyme,genitaltubercle,hindbrain(rhombencephalon),limb,midbrain(mesencephalon),nose,somite	-0.0355582	0.08353	0.00353783	0.0202003	-0.0097771	0.0229238	0.010484	-0.0477965	0.0203068	-0.0198533	-0.0100309	0.181916	-0.0346296	0.00413022	-0.0413076	1.6564	-0.0438263	-0.0664406
chr5	38242630	38243457	element171	0	Human	.	-0.020011	0	-0.0186534	-0.0479336	0.00111883	0.0301173	-0.0107408	-0.0465997	-0.065227	-0.0417945	-0.065227	0.0703289	-0.171351	-0.079006	-0.103117	-0.0617802	-0.0950074	-0.0457306
chr5	38292345	38293732	element427	0	Mouse	facialmesenchyme,nose	-0.030974	0.0428133	-0.00333596	-0.0265861	-0.0101942	0.0180547	0.0102521	-0.0089397	-0.0698686	0.00862101	-0.0387692	0.0365043	-0.0785255	-0.0475241	-0.168192	0.282887	-0.100632	0.0233509
chr5	38308981	38309833	element428	0	Mouse	branchialarch,facialmesenchyme,genitaltubercle,limb	-0.00483636	0.0696972	0.0102153	0.0725382	-0.0123122	-0.0280797	-0.0168529	-0.0483898	-0.0298931	-0.00813473	-0.0397955	0.299153	0.0332727	0.00018919	-0.0646352	0.546003	-0.0413804	-0.0387285
chr5	38358862	38360435	element429	0	Mouse	branchialarch,facialmesenchyme,genitaltubercle,limb	0.0145758	0.114762	0.000909447	0.0378847	-0.0682467	-0.0141514	-0.0765209	-0.0822913	-0.0236527	-0.0148162	-0.0668218	-0.0210161	-0.147227	-0.0438689	-0.1019	0.513096	-0.11196	-0.0575123
chr5	38451486	38452660	element746	0	Human	branchialarch	-0.0176679	0	0.000734276	-0.0485491	-0.0280623	-0.0149733	-0.00269128	-0.0488091	-0.0445943	-0.00385118	-0.0532638	-0.00656748	-0.0536894	-0.0281757	-0.0416141	-0.0056431	-0.0154258	-0.0606969
chr5	38456294	38457933	element928	0	Mouse	.	-0.0554841	0.0724624	-0.00316747	-0.0699517	-0.0854201	-0.0591445	0.29468	-0.0761485	0.375532	-0.00760169	-0.0468513	-0.00786597	-0.0500777	-0.0393017	-0.00810813	-0.0279103	-0.0273562	0.0506022
chr5	38497415	38498233	element2303	0	Human	.	-0.0535758	0.0918316	-0.0246714	-0.0529978	0.0176653	-0.00659594	-0.0392516	-0.0379888	-0.031677	-0.0390469	-0.0583904	-0.10253	-0.139643	-0.091582	-0.138774	-0.106943	-0.0242016	-0.00924769
chr5	38900507	38901138	element253	0	Mouse	heart	0.00929951	0	-0.0064109	-0.00416227	-0.120372	-0.0426013	-0.0911427	-0.151577	-0.0275797	-0.0349253	-0.0625899	-0.0323544	-0.0385687	0.00114371	-0.0633414	-0.0222596	-0.0573125	-0.0787597
chr5	41556555	41558212	element1248	0	Human	.	0.0227166	0	0.00975062	-0.0288635	-0.0554632	-0.0140581	-0.0357225	-0.039159	-0.00659914	-0.020325	-0.0568931	-0.0258098	-0.0333867	-0.00223833	0.0102246	-0.0355204	-0.0138206	-0.0498892
chr5	41590346	41591947	element1249	0	Human	.	-0.0264415	0.0960646	-0.0111664	-0.00797653	-0.0489949	-0.0185781	-0.0106212	-0.0332237	-0.0583634	-0.0419922	-0.0583634	-0.0581928	-0.0728639	-0.0318388	-0.0510311	-0.0461789	-0.0388532	-0.0309029
chr5	41652660	41653642	element259	0	Human	limb	-0.0282342	0.120941	-0.0134232	-0.0351809	-0.04641	-0.0130508	-0.0217486	-0.04641	-0.0152375	-0.038412	-0.04641	-0.0505123	-0.0717354	-0.0236359	-0.0554476	-0.0616516	-0.0657437	-0.0180248
chr5	41771750	41772580	element1250	0	Human	.	-0.00890872	0.0715446	-0.0428558	-0.0793944	-0.104384	-0.0570574	-0.13252	-0.132182	-0.0635029	-0.035579	-0.0635029	-0.0586054	-0.0353951	-0.0571923	-0.0363455	-0.0477355	-0.0196327	-0.0706472
chr5	42128859	42130537	element916	0	Human	.	-0.0483133	0.141555	-0.00492965	-0.00447939	-0.0517521	-0.0156383	-0.0517521	-0.0372006	-0.02911	-0.0379944	-0.0455534	-0.0436339	-0.0595096	-0.0542404	-0.0649936	-0.0204618	-0.0389071	-0.0330963
chr5	42914188	42915270	element842	0	Human	hindbrain(rhombencephalon),neuraltube	-0.00562076	0.219528	0.0111031	-0.00183001	-0.0600432	-0.0321071	-0.0507778	-0.0597241	-0.00948338	0.0409316	-0.0375776	-0.00529495	-0.05633	-0.0242971	1.02593	-0.0233414	-0.0136638	-0.0750543
chr5	56367340	56368412	element601	0	Human	.	-0.0353564	0.0853062	-0.0179806	-0.0331046	-0.04641	-0.011211	-0.0379958	-0.04641	-0.04641	-0.031757	-0.04641	-0.035077	-0.04641	-0.0238796	-0.0179638	-0.0426649	-0.0342673	0.0279059
chr5	74661682	74664230	element1509	0	Human	.	-0.0263851	0.0466108	0.0252854	-0.0447898	0.101236	-0.118791	0.597853	-0.184206	-0.0472391	0.00973088	-0.0755248	0.592634	-0.0322575	0.00462091	0.0247575	0.0124261	-0.0108194	-0.101683
chr5	74828004	74831822	element1460	0	Human	branchialarch	-0.0166777	0.0777661	-0.0150739	-0.049632	-0.0657095	-0.0294293	-0.0366863	-0.0542926	-0.0304837	-0.0195467	-0.0478793	-0.0281249	-0.0511544	-0.0214401	-0.0178884	-0.0224065	-0.0318436	0.0203167
chr5	75467413	75468226	element678	0	Human	neuraltube	0.0994292	0.0730406	0.00473755	0.059747	-0.0990422	-0.0608207	-0.105853	-0.0828162	-0.081093	-0.0330879	-0.0876301	-0.0218641	-0.0645402	-0.0168275	-0.0219608	0.676424	-0.0407356	-0.112663
chr5	78712411	78714500	element34	0	Mouse	branchialarch	0.00752248	0.0852781	-0.0142485	-0.0215128	-0.030546	-0.0119356	-0.0479004	-0.0543914	-0.0319331	-0.00502365	-0.0342732	-0.0475053	-0.0624159	-0.0294784	0.00728161	-0.0434353	-0.0408126	-0.0328241
chr5	93056779	93057403	element187	0	Mouse	heart	-0.0199024	0	-0.00655954	-0.0519686	-0.0187471	-0.0187525	-0.0359779	-0.050433	0.0335975	-0.0147837	-0.0489974	-0.0601055	-0.0434181	-0.042544	-0.0108125	-0.0405512	-0.0265597	-0.0697432
chr5	93426293	93427320	element397	0	Mouse	bloodvessels,limb	0.00952416	0	0.0367714	-0.00679898	-0.00231057	-0.018291	-0.0249479	-0.0681757	0.0202185	0.0195153	-0.161223	0.361135	-0.0259926	0.00816162	0.422006	-0.000567683	-0.00753594	-0.0629887
chr5	93560103	93564752	element39	0	Mouse	nose	-0.0105063	0.0766385	0.0108893	-0.0269947	-0.00225702	-0.0143203	0.042418	-0.0588994	0.40005	0.194892	-0.053547	0.0698817	-0.0330601	-0.00752546	0.408717	-0.0171297	-0.0154825	-0.0831496
chr5	97971980	97972784	element1241	0	Human	.	-0.0243661	0	-0.0181802	-0.0239611	-0.0362938	0.0142519	-0.047943	-0.047943	-0.0509806	-0.041505	-0.0509806	-0.0497201	-0.0676687	-0.0162942	-0.0360484	0.000318321	-0.0400733	0.0854952
chr5	97975841	97976458	element1240	0	Human	.	-0.00164078	0.0962431	0.00224655	-0.0653964	-0.0494047	-0.0298825	-0.0643424	-0.0765494	-0.04641	-0.0120465	-0.04641	-0.0433981	-0.0602609	-0.0172015	-0.0350226	-0.0411975	-0.0440922	-0.0107989
chr5	101460973	101462242	element712	0	Human	midbrain(mesencephalon)	0.00824857	0.0467943	-0.00583462	0.000788061	-0.00353223	-0.0059583	-0.0318162	-0.0568036	-0.0489109	-0.0262206	-0.0668867	0.145631	-0.0211106	0.016008	0.251635	0.0206639	-0.0116276	-0.0869525
chr5	101925975	101926925	element680	0	Human	cranialnerve,hindbrain(rhombencephalon),midbrain(mesencephalon)	0.0505723	0.384425	-0.0197185	0.105446	-0.0289416	-0.00907479	-0.0354181	-0.0629365	-0.0561774	-0.039261	-0.0249416	0.196911	-0.0555414	0.00462327	0.0113659	-0.017738	-0.0165141	-0.0664832
chr5	107650779	107653233	element1499	0	Human	.	-0.024414	0.0725941	-0.00342764	-0.0355067	-0.0347794	-0.0277805	0.0779256	-0.0876853	-0.0260409	-0.0161514	-0.0737052	0.0511904	-0.0555619	-0.0259636	0.0239046	-0.00986076	-0.0219159	-0.0624438
chr5	111327229	111327790	element619	0	Mouse	.	0.0540044	0	0.00808114	0.0103892	-0.0794897	-0.0450384	-0.0598621	-0.10879	-0.0643988	-0.0216381	-0.0643988	0.066176	-0.0332129	-0.0100142	-0.0100341	0.0458098	0.0280437	-0.0325671
chr5	111684904	111686863	element920	0	Mouse	.	0.0107523	0.0829049	0.0630431	-0.00606465	-0.0779562	-0.023226	-0.00933013	-0.133598	-0.0544062	0.0377875	-0.0704055	0.750106	-0.0842599	-0.0305291	1.59713	-0.0226276	-0.0569226	-0.132401
chr5	111823060	111824177	element1271	0	Human	limb	0.133722	0.235775	0.0743971	0.199936	-0.0144131	-0.022138	0.0958191	0.0799411	-0.0191365	0.0550409	0.0180021	0.226855	0.38528	-0.11572	1.47119	-0.0332049	-0.110749	-0.0995102
chr5	112006325	112007316	element621	0	Mouse	branchialarch	0.00221548	0.154898	0.204544	0.0159457	-0.0512148	-0.0150944	-0.038268	-0.101899	-0.0350499	-0.0191827	-0.137688	1.20783	-0.105763	-0.0430794	0.0772507	-0.0145267	-0.0330026	-0.137354
chr5	112030282	112031759	element622	0	Mouse	branchialarch	-0.0387639	0.144938	0.0340161	-0.00253504	-0.0110059	0.0083062	0.0187515	-0.0641906	-0.0403485	0.0054422	-0.0550597	0.700564	-0.160881	-0.0440718	-0.106985	-0.0550478	-0.0658206	-0.0776869
chr5	112104093	112105425	element921	0	Mouse	facialmesenchyme,other	-0.0513148	0.0724443	0.0603652	0.00790935	-0.00833812	-0.0222307	-0.0222712	-0.126567	-0.041497	-0.0178077	-0.16301	1.92599	-0.0842836	-0.0178869	0.182789	-0.00631898	-0.0030548	-0.11753
chr5	113580972	113583248	element329	0	Mouse	limb,other	-0.0270506	0.104363	0.0380893	0.0319116	0.031982	-0.0259321	0.614944	-0.0756957	0.401598	0.0161809	-0.147605	0.5794	-0.119783	-0.080654	0.013573	-0.0789083	-0.0555587	-0.0841053
chr5	115716995	115717570	element307	0	Mouse	.	0.0971112	0.103273	0.00786953	-0.0349995	-0.107005	-0.0531061	-0.019501	-0.153501	-0.0252914	0.189578	-0.0375058	-0.00894776	-0.0456528	-0.034084	-0.0535346	-0.0128371	0.0409304	-0.0355125
chr5	120118002	120118864	element483	0	Human	limb	0.00516322	0.0688886	-0.00972389	0.0801001	0.0294873	0.0244184	-0.0190318	-0.0392301	-0.0409354	-0.0309488	-0.0439629	-0.0107559	-0.133271	-0.125056	-0.138081	0.991231	-0.0960531	-0.091247
chr5	120118995	120119590	element482	0	Human	.	-0.0491159	0	-0.0180137	-0.0491159	-0.0752638	-0.0376996	-0.157206	-0.147558	0.308279	-0.0293591	-0.0618935	0.0116367	-0.0892981	0.0132879	-0.113857	2.27183	-0.0372294	-0.116347
chr5	120271992	120274249	element370	0	Mouse	.	-0.0191367	0.0431486	-0.027612	0.00551242	-0.0175582	-0.00190522	-0.0534868	-0.0526764	-0.0433749	-0.0522934	-0.0559743	-0.0731919	-0.0749913	-0.0391844	-0.0642316	-0.000393535	-0.0333704	-0.0593512
chr5	120426570	120427199	element498	0	Human	.	-0.0494084	0.0844943	-0.01039	0.0540326	-0.00600959	-0.0139929	-0.0676381	-0.0585427	-0.00914027	-0.0522606	-0.0282253	0.0245435	-0.0522713	-0.00344385	-0.028422	-0.0325348	-0.0579341	-0.0587405
chr5	120585787	120586943	element144	0	Mouse	midbrain(mesencephalon)	-0.0464857	0.0767959	0.0350647	-0.0198444	0.0090008	-0.0118171	-0.0529365	-0.104559	-0.137311	-0.081579	-0.145375	0.49456	-0.168906	-0.109717	0.0569302	-0.115792	-0.0849944	-0.0550991
chr5	122375617	122377688	element911	0	Mouse	.	-0.0341844	0.0392822	0.00670551	-0.0303226	-0.00562025	0.0214237	0.00492617	-0.0243615	0.0335849	0.0176517	-0.0281292	0.907908	-0.0263737	-0.104625	-0.00359701	-0.0572032	-0.12849	-0.081108
chr5	122542227	122544777	element77	0	Mouse	heart	-0.0487141	0.146127	-0.0221805	-0.0314142	-0.0130271	0.0090709	-0.0464237	-0.0678488	-0.0458831	-0.051042	-0.111478	-0.0673486	-0.140661	-0.0590671	-0.128252	-0.0649402	-0.110322	-0.0716778
chr5	124621529	124626503	element1973	0	Human	.	-0.0241991	0.0716313	0.00950494	-0.0335843	0.449562	-0.0669523	0.993344	-0.0709621	0.291474	0.17618	-0.110976	2.59527	-0.089872	-0.0498026	-0.064382	-0.0452811	-0.0181488	-0.064542
chr5	132056245	132058241	element925	0	Human	limb,neuraltube	0.0502379	0.0297505	-0.00330163	0.0244557	-0.028464	-0.0267381	-0.0481521	-0.104646	-0.0427521	-0.0373838	-0.0823948	0.0842274	-0.0492454	-0.034303	0.596086	0.0175974	-0.011858	-0.0749985
chr5	132169517	132170240	element833	0	Human	.	0.0174903	0	-0.00607573	-0.0392106	-0.0647115	-0.0140631	-0.0708992	-0.0842446	-0.0250339	-0.0226802	-0.0450526	-0.0343503	-0.0632654	-0.00312524	-0.0477725	2.33e-05	-0.0102173	-0.0441493
chr5	132256762	132257507	element846	0	Human	.	-0.0352666	0.191696	6.71e-05	-0.064447	-0.0220712	-0.00789485	-0.0641097	-0.0476911	-0.0387929	-0.0252429	-0.05432	0.00668115	-0.0882159	-0.018012	0.0398405	-0.0490634	-0.0493713	-0.143502
chr5	132270184	132271134	element827	0	Human	.	0.0623756	0.187524	0.0113031	-0.0120723	0.0544797	0.0138724	0.579507	0.0598061	0.512816	0.235395	-0.0261698	0.637404	-0.0892211	-0.0462241	1.63932	-0.0185973	-0.0897706	-0.19898
chr5	132424315	132425643	element658	0	Human	midbrain(mesencephalon),neuraltube	-0.039934	0.113577	0.0109524	0.0690706	-0.0700835	-0.0196309	-0.0172677	-0.0820857	-0.0235467	0.0215863	-0.0459939	0.0818747	-0.123055	-0.075421	0.135915	-0.0779549	-0.066645	-0.0323656
chr5	132508641	132511330	element1425	0	Human	midbrain(mesencephalon)	-0.0302926	0.0441666	-0.0132536	-0.0185942	-0.0361068	-0.0204833	-0.0250582	-0.0801908	-0.027683	0.132826	-0.030788	-0.00340691	-0.022087	-0.0179073	2.16816	-0.0257649	-0.0284053	-0.0527877
chr5	132704481	132706219	element1660	0	Human	ear	0.0343039	0	0.00817421	-0.0309904	-0.0391345	-0.0308755	0.716077	-0.0535335	-0.0309725	0.0393556	-0.0797386	1.01941	0.0142182	0.00130818	0.678794	-0.000191128	0.00143212	-0.105652
chr5	132705022	132706230	element131	0	Mouse	ear,heart	0.0591338	0	0.0115955	-0.0250589	-0.0252089	-0.01891	0.716077	-0.053311	-0.016172	0.0640083	-0.0910564	1.01941	0.033125	0.0168627	0.678794	0.00627492	0.00521423	-0.120107
chr5	140014726	140016138	element173	0	Human	.	-0.0102786	0.0614006	0.00465865	0.123466	3.27297	-0.043173	0.0341594	0.166176	-0.0621291	-0.0469902	-0.0621291	-0.0112153	-0.072037	-0.0191757	0.83194	0.76165	-0.0732839	-0.0374643
chr6	4406170	4409324	element1626	0	Human	branchialarch,facialmesenchyme	-0.0326839	0.030501	0.0182088	0.00115924	-0.0255098	-0.00425315	-0.0423976	-0.0499461	0.0213079	-0.0050416	-0.0515462	0.0174128	-0.0433885	-0.018859	0.0333849	0.0179085	-0.0202503	-0.0125198
chr6	4433463	4435322	element398	0	Mouse	limb	0.0148829	0.0958289	0.0351913	0.0104077	-0.0409086	-0.00322853	-0.0415278	-0.0512319	-0.021289	-0.0366556	-0.0617551	-0.0120744	-0.0470188	-0.0172911	0.0360329	-0.0146223	-0.0317727	-0.0732827
chr6	4438993	4440635	element399	0	Mouse	.	0.0145514	0.325484	0.04995	-0.0286765	-0.0783304	-0.0596679	-0.0800633	-0.0853173	0.383825	-0.00323216	-0.0290715	0.0022036	-0.0222427	-0.0325321	0.403764	-0.0103711	-0.0244412	-0.0837589
chr6	4503537	4505066	element400	0	Mouse	branchialarch,facialmesenchyme,limb,nose	-0.0299872	0.116512	0.0327653	-0.0306818	-0.0544374	-0.048302	-0.0529323	-0.054761	-0.04641	-0.0392467	-0.0357351	0.0110275	-0.0547596	-0.0220014	0.0226269	-0.0209921	-0.0294326	-0.0461376
chr6	5457995	5462142	element1831	0	Human	heart,other	-0.0399708	0.0286389	-0.0116194	-0.0318456	-0.0338354	-0.0270682	-0.0554793	-0.0508201	0.29352	-0.0156268	-0.0480557	-0.0219959	-0.0511728	-0.0201663	-0.0164088	-0.023083	-0.0274663	-0.0433266
chr6	5947407	5947858	element2314	0	Human	.	-0.053662	0.131667	0.0383956	-0.053662	-0.0232601	-0.0169412	-0.00895226	-0.033457	-0.13329	0.0183672	-0.137142	-0.0280211	-0.0491332	-0.0105594	0.0621332	-0.0135988	-0.04822	-0.0498714
chr6	5955995	5956609	element2308	0	Human	genitaltubercle,limb	-0.0270988	0.0967134	0.113887	0.0557723	0.00177003	0.00823557	0.0664559	4.40844	-9.21e-05	0.0170832	2.23774	0.192571	3.08714	-0.050343	-0.0791149	-0.00455849	-0.0759967	-0.0459866
chr6	5976899	5978252	element2309	0	Human	limb	-0.0583346	0.175558	0.00486482	-0.0447934	-0.0333238	-0.00937413	-0.0564112	-0.0611209	-0.0310609	-0.0266815	-0.0455875	-0.0320001	-0.0629868	-0.0164818	-0.0491849	-0.0315158	-0.0310374	-0.0448842
